date,open,high,low,close,volume
2026-07-03 10:00:00,58077.35,58151.1,58055.85,58075.85,0
2026-07-03 10:15:00,58081.15,58193.85,58065.4,58141.25,0
2026-07-03 10:30:00,58143.9,58148.65,58072.1,58085.4,0
2026-07-03 10:45:00,58086.75,58100.8,58021.45,58025,0
2026-07-03 11:00:00,58025.4,58055.45,57953.15,57956.95,0
2026-07-03 11:15:00,57959.2,57991.95,57916.6,57988.35,0
2026-07-03 11:30:00,57992.05,58052.3,57961.2,58035.75,0
2026-07-03 11:45:00,58035.05,58100.15,58020.45,58038.1,0
2026-07-03 12:00:00,58044.25,58052.6,57985.65,58023.05,0
2026-07-03 12:15:00,58019.55,58049.6,57983.45,58005.6,0
2026-07-03 12:30:00,58006,58015.45,57957.95,57971.5,0
2026-07-03 12:45:00,57973.45,57979,57929.3,57951.35,0
2026-07-03 13:00:00,57951.35,57961.95,57837.65,57897.95,0
2026-07-03 13:15:00,57898.9,57898.9,57843.4,57880.2,0
2026-07-03 13:30:00,57881.85,57889.4,57799.05,57871.9,0
2026-07-03 13:45:00,57871.85,57909.75,57854.5,57860.6,0
2026-07-03 14:00:00,57857.6,57910.8,57825.7,57900.85,0
2026-07-03 14:15:00,57901.35,57924.05,57832.55,57880.95,0
2026-07-03 14:30:00,57883.05,57962,57875,57924.6,0
2026-07-03 14:45:00,57927,57960.65,57863.85,57878.95,0
2026-07-03 15:00:00,57881.9,57962.4,57881.9,57947.95,0
2026-07-03 15:15:00,57947.55,57977.55,57928.9,57973.2,0
2026-07-06 09:15:00,57983.9,58352.75,57938.65,58137.4,0
2026-07-06 09:30:00,58139.6,58226.95,58131.05,58171.6,0
2026-07-06 09:45:00,58173.35,58326.55,58163.8,58300.55,0
2026-07-06 10:00:00,58301.25,58376.35,58270.3,58278.05,0
2026-07-06 10:15:00,58279.2,58374.25,58268.9,58338.1,0
2026-07-06 10:30:00,58339.85,58359.4,58248.85,58290.05,0
2026-07-06 10:45:00,58291.5,58355.45,58248.9,58323.05,0
2026-07-06 11:00:00,58325.55,58334.85,58284.15,58287.9,0
2026-07-06 11:15:00,58288.85,58388.8,58255,58329.6,0
2026-07-06 11:30:00,58328.7,58332.95,58219.4,58221.9,0
2026-07-06 11:45:00,58222.15,58283.6,58213.55,58282.4,0
2026-07-06 12:00:00,58284.45,58472.65,58265.45,58453.55,0
2026-07-06 12:15:00,58451.9,58473.35,58419.4,58430.2,0
2026-07-06 12:30:00,58428.35,58477.3,58383.3,58417.15,0
2026-07-06 12:45:00,58417.75,58418.25,58339.25,58412.9,0
2026-07-06 13:00:00,58411.15,58463.1,58372.7,58450.35,0
2026-07-06 13:15:00,58450.6,58458.2,58381.1,58416.7,0
2026-07-06 13:30:00,58408.05,58454.15,58387.9,58389.9,0
2026-07-06 13:45:00,58391.9,58412.95,58350.25,58361.7,0
2026-07-06 14:00:00,58362.05,58404.5,58319.65,58327.45,0
2026-07-06 14:15:00,58326.15,58355.95,58301.85,58311.7,0
2026-07-06 14:30:00,58314.8,58346.4,58285.2,58295,0
2026-07-06 14:45:00,58295.85,58309.85,58244.85,58281.3,0
2026-07-06 15:00:00,58279.5,58335.75,58275.35,58309.45,0
2026-07-06 15:15:00,58309.85,58312.15,58234.15,58263,0
2026-07-07 09:15:00,58567.85,58581.1,58320.75,58497.7,0
2026-07-07 09:30:00,58497.4,58505.9,58361.6,58408.2,0
2026-07-07 09:45:00,58407.55,58457,58377.45,58425.4,0
2026-07-07 10:00:00,58425.7,58441.05,58392.05,58410.1,0
2026-07-07 10:15:00,58410.4,58464.9,58363.65,58393.25,0
2026-07-07 10:30:00,58393.4,58438.9,58381.65,58388.35,0
2026-07-07 10:45:00,58389.2,58431.1,58348.9,58375.95,0
2026-07-07 11:00:00,58376.75,58450.1,58365.25,58430.35,0
