scan_date,symbol,sector,action,action_class,leader_class,score,fundamental_score,risk_score,rsi14,pct_from_52w_high,warn_extended,warn_rsi_overext,warn_rs_weak,warn_bearish,warn_inside_supply,return_1d,return_3d,return_5d,return_10d,mfe,mae,outcome_label,m0_shadow,m0_q,m1_shadow,m1_q,m2_shadow,m2_q,m3_shadow,m3_q,m4_shadow,m4_q,m5_shadow,m5_q,m6_shadow,m6_q
2026-05-14,BAJAJELEC,,AVOID / NO TRADE,AVOID,,38.600,0,3,50.400,-45.040,false,false,false,false,true,0.589,-11.233,-12.973,,3.007,-14.944,not_triggered,38.600,Q1,38.600,Q1,38.600,Q1,38.600,Q1,35.600,Q1,38.600,Q1,38.600,Q2
2026-05-14,BAJAJFINSV,,AVOID / NO TRADE,AVOID,,41.100,11,10,42.500,-20.730,false,false,false,true,true,-0.684,0.563,0.701,,4.339,-2.655,entry_reached_no_resolution,41.100,Q1,30.100,Q1,41.100,Q1,41.100,Q1,31.100,Q1,41.100,Q1,30.100,Q1
2026-05-14,BAJAJHLDNG,,AVOID / NO TRADE,AVOID,,51.400,17,3,53.500,-29.820,false,false,false,false,true,-0.502,-0.454,0.405,,5.512,-2.510,stop_hit_daily_approx,51.400,Q2,34.400,Q1,51.400,Q2,51.400,Q2,48.400,Q3,51.400,Q2,34.400,Q1
2026-05-14,BAJFINANCE,,WAIT FOR CONFIRMATION,WAIT,,50,21,3,47.900,-17.010,false,false,false,false,false,-0.497,0.934,-0.803,,3.650,-2.656,entry_reached_no_resolution,50,Q1,29,Q1,50,Q2,50,Q1,47,Q3,50,Q1,29,Q1
2026-05-14,BALKRISIND,,AVOID / NO TRADE,AVOID,,40.700,13,6,48.200,-22.170,false,false,false,false,true,-2.029,-2.955,0.575,,2.558,-4.506,stop_hit_daily_approx,40.700,Q1,27.700,Q1,40.700,Q1,40.700,Q1,34.700,Q1,40.700,Q1,27.700,Q1
2026-05-14,BALRAMCHIN,,AVOID / NO TRADE,AVOID,,48.600,0,10,62.800,-13.670,false,false,false,false,true,-0.443,1.559,-0.839,,3.948,-3.118,stop_hit_daily_approx,48.600,Q1,48.600,Q3,48.600,Q2,48.600,Q1,38.600,Q1,48.600,Q1,48.600,Q3
2026-05-14,BANDHANBNK,,WATCHLIST,WATCHLIST,,61.100,16,10,62.500,-6.150,false,false,false,false,false,-2.570,-4.199,-4.264,,4.344,-6.533,entry_reached_no_resolution,61.100,Q4,45.100,Q2,61.100,Q4,61.100,Q4,51.100,Q4,61.100,Q4,45.100,Q3
2026-05-14,BANKBARODA,,AVOID / NO TRADE,AVOID,,31.400,0,10,47.800,-17.730,false,false,false,true,false,-2.390,-2.689,-1.755,,2.409,-4.668,stop_hit_daily_approx,31.400,Q1,31.400,Q1,31.400,Q1,31.400,Q1,21.400,Q1,31.400,Q1,31.400,Q1
2026-05-14,BANKINDIA,,AVOID / NO TRADE,AVOID,,40,0,10,49.700,-19.030,false,false,false,true,true,-1.489,-3.996,-3.587,,2.133,-5.477,stop_hit_daily_approx,40,Q1,40,Q1,40,Q1,40,Q1,30,Q1,40,Q1,40,Q2
2026-05-14,BATAINDIA,,AVOID / NO TRADE,AVOID,,21.400,10,10,43.600,-45.760,false,false,false,true,false,-1.609,-2.084,-2.360,,1.361,-4.168,not_triggered,21.400,Q1,11.400,Q1,21.400,Q1,21.400,Q1,11.400,Q1,21.400,Q1,11.400,Q1
2026-05-14,BEL,,AVOID / NO TRADE,AVOID,,31.400,0,3,45.400,-9.390,false,false,false,false,true,-1.247,-1.410,-2.005,,0.443,-5.128,not_triggered,31.400,Q1,31.400,Q1,31.400,Q1,31.400,Q1,28.400,Q1,31.400,Q1,31.400,Q1
2026-05-14,BEML,,AVOID / NO TRADE,AVOID,,55,8,6,53.900,-24.870,false,false,false,false,true,-2.348,-0.257,0.568,,2.889,-6.936,not_triggered,55,Q2,47,Q2,55,Q3,55,Q2,49,Q3,55,Q3,47,Q3
2026-05-14,BERGEPAINT,,WATCHLIST,WATCHLIST,,60.700,9,10,71.400,-11.540,true,false,false,false,false,-0.327,-5.138,-6.698,,0.187,-7.278,stop_hit_daily_approx,60.700,Q4,51.700,Q4,46.700,Q2,60.700,Q3,50.700,Q4,60.700,Q4,37.700,Q2
2026-05-14,BHARATFORG,,AVOID / NO TRADE,AVOID,,49.300,0,10,59.500,-4.600,false,false,false,false,true,-1.892,-4.754,-2.626,,0.564,-6.277,not_triggered,49.300,Q1,49.300,Q3,49.300,Q2,49.300,Q1,39.300,Q1,49.300,Q1,49.300,Q3
2026-05-14,BHARTIARTL,,AVOID / NO TRADE,AVOID,,62.100,18,10,57.100,-13.410,false,false,false,false,true,1.190,1.620,0.122,,3.760,-2.262,entry_reached_no_resolution,62.100,Q4,44.100,Q2,62.100,Q4,62.100,Q4,52.100,Q4,62.100,Q4,44.100,Q2
2026-05-14,BHEL,,WATCHLIST,WATCHLIST,,58.600,14,10,79,-0.790,true,true,false,false,false,-3.932,-3.256,-1.556,,2.436,-6.874,stop_hit_daily_approx,58.600,Q3,44.600,Q2,36.600,Q1,58.600,Q3,48.600,Q3,58.600,Q3,22.600,Q1
2026-05-14,BIRLACORPN,,WAIT FOR CONFIRMATION,WAIT,,55.700,10,10,60.200,-33.630,false,false,false,false,false,-0.034,-2.610,-0.447,,1.801,-4.558,not_triggered,55.700,Q3,45.700,Q2,55.700,Q3,55.700,Q2,45.700,Q3,55.700,Q3,45.700,Q3
2026-05-14,BLISSGVS,,WAIT FOR CONFIRMATION,WAIT,,50.700,0,10,69.200,-2.010,false,false,false,false,false,-3.292,-1.498,2.821,,39.185,-4.946,target1_hit_daily_approx,50.700,Q2,50.700,Q3,47.700,Q2,50.700,Q1,40.700,Q1,50.700,Q2,47.700,Q3
2026-05-14,BOSCHLTD,,AVOID / NO TRADE,AVOID,,60,0,10,55.900,-11.550,false,false,false,false,true,1.725,0.081,-5.094,,2.372,-6.132,stop_hit_daily_approx,60,Q4,60,Q5,60,Q4,60,Q3,50,Q3,60,Q4,60,Q5
2026-05-14,BSE,,WAIT FOR CONFIRMATION,WAIT,,50.700,0,10,76.900,-0.420,true,true,false,false,false,-1.171,3.528,3.431,,9.852,-2.668,target1_hit_daily_approx,50.700,Q2,50.700,Q3,28.700,Q1,50.700,Q1,40.700,Q1,50.700,Q2,28.700,Q1
2026-05-14,CARBORUNIV,,WAIT FOR CONFIRMATION,WAIT,,51.800,10,10,70.100,-0.950,false,false,false,false,false,6,3.481,2.154,,12.154,-4.798,stop_hit_daily_approx,51.800,Q2,41.800,Q1,40.800,Q1,51.800,Q2,41.800,Q2,51.800,Q2,30.800,Q1
2026-05-14,CIPLA,,WATCHLIST,WATCHLIST,,59.300,11,10,70.700,-14.230,true,false,false,false,false,-0.202,-1.756,-2.307,,0.662,-2.997,entry_reached_no_resolution,59.300,Q3,48.300,Q3,45.300,Q2,59.300,Q3,49.300,Q3,59.300,Q3,34.300,Q1
2026-05-14,COALINDIA,,AVOID / NO TRADE,AVOID,,64.300,24,10,48.900,-7.060,false,false,false,false,true,1.238,0.088,0.799,,4.184,-6.166,stop_hit_daily_approx,64.300,Q4,40.300,Q1,64.300,Q5,64.300,Q4,54.300,Q4,64.300,Q4,40.300,Q2
2026-05-14,CONCOR,,AVOID / NO TRADE,AVOID,,61.100,13,3,60.500,-19.640,false,false,false,false,true,-0.992,-3.511,-3.454,,0.735,-10.248,stop_hit_daily_approx,61.100,Q4,48.100,Q3,61.100,Q4,61.100,Q4,58.100,Q5,61.100,Q4,48.100,Q3
2026-05-14,CUMMINSIND,,AVOID / NO TRADE,AVOID,,62.900,8,10,62.400,-1.620,false,false,false,false,true,0.186,-2.378,0.149,,13.322,-3.698,stop_hit_daily_approx,62.900,Q4,54.900,Q5,59.900,Q4,62.900,Q4,52.900,Q4,62.900,Q4,51.900,Q4
2026-05-14,DATAPATTNS,,WATCHLIST,WATCHLIST,,60.700,16,10,55.900,-7.040,false,false,false,false,false,-3.087,-9.137,-1.638,,5.300,-10.860,not_triggered,60.700,Q4,44.700,Q2,60.700,Q4,60.700,Q3,50.700,Q4,60.700,Q4,44.700,Q2
2026-05-14,DIVISLAB,,AVOID / NO TRADE,AVOID,,65,12,10,76.500,-2.160,true,true,false,false,true,-2.291,-0.101,-0.882,,0.708,-3.772,stop_hit_daily_approx,65,Q4,53,Q4,43,Q1,65,Q4,55,Q4,65,Q4,31,Q1
2026-05-14,DRREDDY,,AVOID / NO TRADE,AVOID,,63.900,11,10,54.200,-5.690,false,false,false,false,true,2.728,2.613,1.330,,3.504,-0.192,entry_reached_no_resolution,63.900,Q4,52.900,Q4,63.900,Q5,63.900,Q4,53.900,Q4,63.900,Q4,52.900,Q4
2026-05-14,ESABINDIA,,WAIT FOR CONFIRMATION,WAIT,,54.300,14,10,61.800,-9.350,false,false,false,false,false,-0.716,-1.078,2.517,,8.056,-3.384,entry_reached_no_resolution,54.300,Q2,40.300,Q1,54.300,Q3,54.300,Q2,44.300,Q2,54.300,Q2,40.300,Q2
2026-05-14,GLENMARK,,WAIT FOR CONFIRMATION,WAIT,,50.700,0,10,56.200,-5.250,false,false,false,false,false,-0.772,2.641,2.090,,3.541,-5.021,stop_hit_daily_approx,50.700,Q2,50.700,Q3,50.700,Q2,50.700,Q1,40.700,Q1,50.700,Q2,50.700,Q4
2026-05-14,GRAPHITE,,AVOID / NO TRADE,AVOID,,61.100,11,10,63.900,-0.730,false,false,false,false,true,1.634,-1.837,-2.329,,5.302,-4.534,entry_reached_no_resolution,61.100,Q4,50.100,Q3,58.100,Q4,61.100,Q4,51.100,Q4,61.100,Q4,47.100,Q3
2026-05-14,GRASIM,,AVOID / NO TRADE,AVOID,,59.300,12,10,64.200,-2.060,false,false,false,false,true,-0.394,-0.346,7.099,,8.559,-2.200,stop_hit_daily_approx,59.300,Q3,47.300,Q2,56.300,Q3,59.300,Q3,49.300,Q3,59.300,Q3,44.300,Q2
2026-05-14,GRINDWELL,,AVOID / NO TRADE,AVOID,,61.400,12,10,72.300,-4.560,false,false,false,false,true,3.443,4.444,9.149,,11.385,-0.723,target1_hit_daily_approx,61.400,Q4,49.400,Q3,53.400,Q3,61.400,Q4,51.400,Q4,61.400,Q4,41.400,Q2
2026-05-14,HAPPYFORGE,,WATCHLIST,WATCHLIST,,66.100,17,10,66.300,-1.700,false,false,false,false,false,-4.042,-5.059,0.346,,3.114,-8.325,stop_hit_daily_approx,66.100,Q5,49.100,Q3,63.100,Q5,66.100,Q4,56.100,Q5,66.100,Q5,46.100,Q3
2026-05-14,HEG,,AVOID / NO TRADE,AVOID,,66.800,13,10,55,-10.430,false,false,false,false,true,1.068,-4.288,-4.159,,3.155,-6.715,stop_hit_daily_approx,66.800,Q5,53.800,Q4,66.800,Q5,66.800,Q5,56.800,Q5,66.800,Q5,53.800,Q4
2026-05-14,HINDALCO,,WATCHLIST,WATCHLIST,,62.900,10,10,67.600,-0.260,false,false,false,false,false,-3.139,-4.882,-0.254,,4.709,-5.898,entry_reached_no_resolution,62.900,Q4,52.900,Q4,59.900,Q4,62.900,Q4,52.900,Q4,62.900,Q4,49.900,Q3
2026-05-14,HINDCOPPER,,WATCHLIST,WATCHLIST,,75,16,10,67.200,-20.270,false,false,false,false,false,-5.899,-6.023,-8.886,,-1.320,-10.726,not_triggered,75,Q5,59,Q5,75,Q5,75,Q5,65,Q5,75,Q5,59,Q5
2026-05-14,HUDCO,,WAIT FOR CONFIRMATION,WAIT,,56.100,0,10,65.800,-11.720,false,false,false,false,false,-7.799,-9.772,-7.991,,1.335,-12.004,stop_hit_daily_approx,56.100,Q3,56.100,Q5,56.100,Q3,56.100,Q3,46.100,Q3,56.100,Q3,56.100,Q5
2026-05-14,INDHOTEL,,AVOID / NO TRADE,AVOID,,62.100,21,10,51.700,-19.950,false,false,false,false,true,0.962,0.423,1.138,,2.923,-2.554,stop_hit_daily_approx,62.100,Q4,41.100,Q1,62.100,Q4,62.100,Q4,52.100,Q4,62.100,Q4,41.100,Q2
2026-05-14,INOXGREEN,,AVOID / NO TRADE,AVOID,,64.300,17,10,54.900,-35.350,false,false,false,false,true,-1.519,1.541,-0.111,,4.657,-5.699,stop_hit_daily_approx,64.300,Q4,47.300,Q2,64.300,Q5,64.300,Q4,54.300,Q4,64.300,Q4,47.300,Q3
2026-05-14,IPCALAB,,AVOID / NO TRADE,AVOID,,67.100,12,10,63.600,-2.040,false,false,false,false,true,0.893,4.111,2.904,,5.500,-1.609,entry_reached_no_resolution,67.100,Q5,55.100,Q5,64.100,Q5,67.100,Q5,57.100,Q5,67.100,Q5,52.100,Q4
2026-05-14,JINDALSTEL,,WAIT FOR CONFIRMATION,WAIT,,56.800,12,10,54.600,-4.060,false,false,false,false,false,-1.692,-2.147,-4.500,,0.463,-4.860,stop_hit_daily_approx,56.800,Q3,44.800,Q2,56.800,Q3,56.800,Q3,46.800,Q3,56.800,Q3,44.800,Q2
2026-05-14,JSWSTEEL,,AVOID / NO TRADE,AVOID,,66.400,10,10,62.800,-0.520,false,false,false,false,true,-1.631,-1.138,-1.438,,2.154,-3.208,stop_hit_daily_approx,66.400,Q5,56.400,Q5,63.400,Q5,66.400,Q4,56.400,Q5,66.400,Q5,53.400,Q4
2026-05-14,KIOCL,,WAIT FOR CONFIRMATION,WAIT,,56.400,5,10,54.500,-37.180,false,false,false,false,false,-2.797,-5.156,-4.252,,7.376,-7.752,entry_reached_no_resolution,56.400,Q3,51.400,Q4,56.400,Q3,56.400,Q3,46.400,Q3,56.400,Q3,51.400,Q4
2026-05-14,KIRLPNU,,WATCHLIST,WATCHLIST,,63.600,23,10,62.500,-6.430,false,false,false,false,false,2.079,4.735,6.742,,12.914,-1.305,entry_reached_no_resolution,63.600,Q4,40.600,Q1,63.600,Q5,63.600,Q4,53.600,Q4,63.600,Q4,40.600,Q2
2026-05-14,M&MFIN,,AVOID / NO TRADE,AVOID,,59.300,18,10,51.800,-22.380,false,false,false,false,true,0.219,-0.094,-5.626,,1.188,-8.017,not_triggered,59.300,Q3,41.300,Q1,59.300,Q4,59.300,Q3,49.300,Q3,59.300,Q3,41.300,Q2
2026-05-14,MAHABANK,,WAIT FOR CONFIRMATION,WAIT,,54.300,0,10,54,-8.280,false,false,false,false,false,-0.977,-0.571,1.231,,4.328,-3.287,entry_reached_no_resolution,54.300,Q2,54.300,Q4,54.300,Q3,54.300,Q2,44.300,Q2,54.300,Q2,54.300,Q4
2026-05-14,MARICO,,WAIT FOR CONFIRMATION,WAIT,,57.900,21,10,69.500,-1.670,false,false,false,false,false,0.785,-0.377,-0.330,,1.576,-2.708,not_triggered,57.900,Q3,36.900,Q1,54.900,Q3,57.900,Q3,47.900,Q3,57.900,Q3,33.900,Q1
2026-05-14,MAXHEALTH,,AVOID / NO TRADE,AVOID,,64.300,16,6,63.600,-20.030,false,false,false,false,true,-0.086,1.689,3.815,,5.709,-6.775,target1_hit_daily_approx,64.300,Q4,48.300,Q3,64.300,Q5,64.300,Q4,58.300,Q5,64.300,Q4,48.300,Q3
2026-05-14,MCX,,WAIT FOR CONFIRMATION,WAIT,,50.700,0,10,80.100,-0.030,true,true,false,false,false,0.833,1.537,-1.195,,3.479,-6.310,stop_hit_daily_approx,50.700,Q2,50.700,Q3,28.700,Q1,50.700,Q1,40.700,Q1,50.700,Q2,28.700,Q1
2026-05-14,MUTHOOTFIN,,AVOID / NO TRADE,AVOID,,65.700,21,10,53.400,-14.880,false,false,false,true,true,-6.246,-6.467,-7.341,,-0.229,-8.381,not_triggered,65.700,Q5,44.700,Q2,65.700,Q5,65.700,Q4,55.700,Q4,65.700,Q5,44.700,Q2
2026-05-14,NAM-INDIA,,WAIT FOR CONFIRMATION,WAIT,,55.700,0,10,61.800,-2.410,false,false,false,false,false,0.880,-0.807,-1.118,,3.116,-2.768,entry_reached_no_resolution,55.700,Q3,55.700,Q5,52.700,Q3,55.700,Q2,45.700,Q3,55.700,Q3,52.700,Q4
2026-05-14,NAVINFLUOR,,AVOID / NO TRADE,AVOID,,59.300,21,10,61,-4.370,false,false,false,false,true,1.677,2.759,3.384,,9.288,-0.356,entry_reached_no_resolution,59.300,Q3,38.300,Q1,59.300,Q4,59.300,Q3,49.300,Q3,59.300,Q3,38.300,Q2
2026-05-14,NESTLEIND,,WAIT FOR CONFIRMATION,WAIT,,54.300,21,10,68.700,-2.680,false,false,false,false,false,-1.886,-1.824,-3.532,,0.652,-4.081,not_triggered,54.300,Q2,33.300,Q1,51.300,Q2,54.300,Q2,44.300,Q2,54.300,Q2,30.300,Q1
2026-05-14,NLCINDIA,,WAIT FOR CONFIRMATION,WAIT,,52.900,0,10,76.300,-3.740,true,true,false,false,false,-5.492,-4.005,-6.108,,0.509,-9.590,stop_hit_daily_approx,52.900,Q2,52.900,Q4,33.900,Q1,52.900,Q2,42.900,Q2,52.900,Q2,33.900,Q1
2026-05-14,NMDC,,AVOID / NO TRADE,AVOID,,60.700,0,10,66.200,-0.510,false,false,false,false,true,-2.026,-4.587,-5.509,,1.018,-7.085,stop_hit_daily_approx,60.700,Q4,60.700,Q5,57.700,Q4,60.700,Q3,50.700,Q4,60.700,Q4,57.700,Q5
2026-05-14,NUVAMA,,AVOID / NO TRADE,AVOID,,60,17,10,58.900,-12.910,false,false,false,false,true,-1.579,-0.992,1.154,,4.035,-4.373,not_triggered,60,Q4,43,Q2,60,Q4,60,Q3,50,Q3,60,Q4,43,Q2
2026-05-14,NYKAA,,AVOID / NO TRADE,AVOID,,62.100,0,10,59.300,-4.130,false,false,false,false,true,-0.511,-0.858,0.256,,4.310,-4.675,stop_hit_daily_approx,62.100,Q4,62.100,Q5,62.100,Q4,62.100,Q4,52.100,Q4,62.100,Q4,62.100,Q5
2026-05-14,OFSS,,WATCHLIST,WATCHLIST,,63.600,23,10,62.200,-7.890,false,false,false,false,false,1.178,8.260,9.209,,16.504,-0.067,stop_hit_daily_approx,63.600,Q4,40.600,Q1,63.600,Q5,63.600,Q4,53.600,Q4,63.600,Q4,40.600,Q2
2026-05-14,OIL,,AVOID / NO TRADE,AVOID,,71.400,21,10,66.300,-2.450,false,false,false,false,true,0.058,-3.147,-2.799,,1.351,-7.143,stop_hit_daily_approx,71.400,Q5,50.400,Q3,68.400,Q5,71.400,Q5,61.400,Q5,71.400,Q5,47.400,Q3
2026-05-14,ONGC,,WATCHLIST,WATCHLIST,,64.300,14,10,63,-2.110,false,false,false,false,false,-0.548,-1.495,-1.711,,1.312,-9.485,stop_hit_daily_approx,64.300,Q4,50.300,Q3,61.300,Q4,64.300,Q4,54.300,Q4,64.300,Q4,47.300,Q3
2026-05-14,PAYTM,,WAIT FOR CONFIRMATION,WAIT,,51.800,0,10,53.400,-16.780,false,false,false,false,false,-1.635,-2.487,0.487,,1.913,-5.887,not_triggered,51.800,Q2,51.800,Q4,51.800,Q2,51.800,Q2,41.800,Q2,51.800,Q2,51.800,Q4
2026-05-14,PFC,,WATCHLIST,WATCHLIST,,61.100,17,10,52.100,-7.170,false,false,false,false,false,-1.295,-4.429,-4.562,,0.166,-6.477,not_triggered,61.100,Q4,44.100,Q2,61.100,Q4,61.100,Q4,51.100,Q4,61.100,Q4,44.100,Q2
2026-05-14,PIDILITIND,,AVOID / NO TRADE,AVOID,,70,21,3,63.900,-5.900,false,false,false,false,true,-0.965,-1.768,-0.621,,1.781,-3.630,stop_hit_daily_approx,70,Q5,49,Q3,70,Q5,70,Q5,67,Q5,70,Q5,49,Q3
2026-05-14,POLICYBZR,,WAIT FOR CONFIRMATION,WAIT,,53.600,0,10,59.200,-15.420,false,false,false,false,false,0.915,7.878,8.745,,10.311,-0.753,target1_hit_daily_approx,53.600,Q2,53.600,Q4,53.600,Q3,53.600,Q2,43.600,Q2,53.600,Q2,53.600,Q4
2026-05-14,POWERINDIA,,WAIT FOR CONFIRMATION,WAIT,,57.500,16,10,58,-8.160,false,false,false,false,false,0.946,3.506,13.093,,16.956,-3.211,target1_hit_daily_approx,57.500,Q3,41.500,Q1,57.500,Q4,57.500,Q3,47.500,Q3,57.500,Q3,41.500,Q2
2026-05-14,RATEGAIN,,WAIT FOR CONFIRMATION,WAIT,,57.100,0,10,64.400,-13.670,false,false,false,false,false,-2.327,5.209,1.906,,17.454,-2.694,target1_hit_daily_approx,57.100,Q3,57.100,Q5,57.100,Q4,57.100,Q3,47.100,Q3,57.100,Q3,57.100,Q5
2026-05-14,SAREGAMA,,AVOID / NO TRADE,AVOID,,60,0,10,66.400,-36.020,false,false,false,false,true,7.763,2.203,5.340,,14.826,-0.570,target1_hit_daily_approx,60,Q4,60,Q5,60,Q4,60,Q3,50,Q3,60,Q4,60,Q5
2026-05-14,SENCO,,AVOID / NO TRADE,AVOID,,64.300,14,10,53.600,-17.030,false,false,false,false,true,-0.357,-0.253,2.918,,7.651,-3.543,entry_reached_no_resolution,64.300,Q4,50.300,Q3,64.300,Q5,64.300,Q4,54.300,Q4,64.300,Q4,50.300,Q3
2026-05-14,SHARDAMOTR,,WATCHLIST,WATCHLIST,,58.900,17,10,52.100,-30.350,false,false,false,false,false,0.477,1.547,4.285,,6.759,-4.337,stop_hit_daily_approx,58.900,Q3,41.900,Q1,58.900,Q4,58.900,Q3,48.900,Q3,58.900,Q3,41.900,Q2
2026-05-14,SHRIRAMFIN,,WAIT FOR CONFIRMATION,WAIT,,51.100,21,10,42.800,-15.420,false,false,false,false,false,0.085,-1.040,-2.385,,3.564,-2.892,entry_reached_no_resolution,51.100,Q2,30.100,Q1,51.100,Q2,51.100,Q2,41.100,Q2,51.100,Q2,30.100,Q1
2026-05-14,SKFINDIA,,WAIT FOR CONFIRMATION,WAIT,,50,9,10,51.700,-28.600,false,false,false,false,false,-0.436,-2.920,0.059,,1.448,-4.310,stop_hit_daily_approx,50,Q1,41,Q1,50,Q2,50,Q1,40,Q1,50,Q1,41,Q2
2026-05-14,SKIPPER,,AVOID / NO TRADE,AVOID,,61.800,19,10,55.100,-22.400,false,false,false,false,true,0.855,2.279,0.679,,16.086,-4.372,stop_hit_daily_approx,61.800,Q4,42.800,Q1,61.800,Q4,61.800,Q4,51.800,Q4,61.800,Q4,42.800,Q2
2026-05-14,SRF,,WATCHLIST,WATCHLIST,,60.400,17,10,60.600,-17.900,false,false,false,false,false,-1.476,-3.392,-4.008,,1.707,-5.103,entry_reached_no_resolution,60.400,Q4,43.400,Q2,60.400,Q4,60.400,Q3,50.400,Q4,60.400,Q4,43.400,Q2
2026-05-14,SUNPHARMA,,AVOID / NO TRADE,AVOID,,60.400,17,10,62.600,-1.480,false,false,false,false,true,1.093,1.313,1.798,,3.159,-2.261,stop_hit_daily_approx,60.400,Q4,43.400,Q2,57.400,Q4,60.400,Q3,50.400,Q4,60.400,Q4,40.400,Q2
2026-05-14,TATACOMM,,WAIT FOR CONFIRMATION,WAIT,,55,0,10,65.300,-16.720,false,false,false,false,false,0.659,-1.342,13.619,,22.822,-2.325,stop_hit_daily_approx,55,Q2,55,Q5,55,Q3,55,Q2,45,Q2,55,Q3,55,Q4
2026-05-14,TATACONSUM,,AVOID / NO TRADE,AVOID,,59.300,12,10,63.900,-4.390,false,false,false,false,true,0.620,-1.264,-2.568,,2.340,-4.232,not_triggered,59.300,Q3,47.300,Q2,59.300,Q4,59.300,Q3,49.300,Q3,59.300,Q3,47.300,Q3
2026-05-14,TATASTEEL,,AVOID / NO TRADE,AVOID,,63.600,12,10,65.400,-1.030,false,false,false,false,true,-1.704,-5.127,-5.449,,1.723,-7.960,stop_hit_daily_approx,63.600,Q4,51.600,Q4,60.600,Q4,63.600,Q4,53.600,Q4,63.600,Q4,48.600,Q3
2026-05-14,TORNTPHARM,,AVOID / NO TRADE,AVOID,,67.100,16,10,58.900,-3.100,false,false,false,false,true,-0.188,1.044,1.251,,6.772,-2.447,stop_hit_daily_approx,67.100,Q5,51.100,Q4,67.100,Q5,67.100,Q5,57.100,Q5,67.100,Q5,51.100,Q4
2026-05-14,VBL,,AVOID / NO TRADE,AVOID,,63.600,0,10,61.400,-5.200,false,false,false,false,true,-0.612,1.558,2.555,,7.309,-2.486,stop_hit_daily_approx,63.600,Q4,63.600,Q5,63.600,Q5,63.600,Q4,53.600,Q4,63.600,Q4,63.600,Q5
2026-05-14,WEBELSOLAR,,AVOID / NO TRADE,AVOID,,59.300,23,3,54.300,-32.930,false,false,false,true,false,-1.953,0.066,-0.218,,10.408,-6.446,entry_reached_no_resolution,59.300,Q3,36.300,Q1,59.300,Q4,59.300,Q3,56.300,Q5,59.300,Q3,36.300,Q2
2026-05-14,WELCORP,,WAIT FOR CONFIRMATION,WAIT,,57.500,13,10,85,-0.130,true,true,false,false,false,-4.313,-6.382,-2.763,,0.877,-8.465,stop_hit_daily_approx,57.500,Q3,44.500,Q2,35.500,Q1,57.500,Q3,47.500,Q3,57.500,Q3,22.500,Q1
2026-05-14,YESBANK,,WAIT FOR CONFIRMATION,WAIT,,55,0,10,66.600,-8.520,false,false,false,false,false,-0.720,-1.170,-2.969,,3.329,-5.848,entry_reached_no_resolution,55,Q2,55,Q5,55,Q3,55,Q2,45,Q2,55,Q3,55,Q4
2026-05-15,BRITANNIA,,AVOID / NO TRADE,AVOID,,19.300,0,10,38.400,-14.680,false,false,false,true,false,-0.472,-1.138,-1.378,,1.193,-2.155,not_triggered,19.300,Q1,19.300,Q1,19.300,Q1,19.300,Q1,9.300,Q1,19.300,Q1,19.300,Q1
2026-05-15,GRASIM,,AVOID / NO TRADE,AVOID,,55,0,10,62.600,-2.440,false,false,false,false,true,0.341,1.271,7.550,,8.988,-1.813,stop_hit_daily_approx,55,Q2,55,Q5,52,Q3,55,Q2,45,Q2,55,Q3,52,Q4
2026-05-15,HDFCBANK,,AVOID / NO TRADE,AVOID,,32.900,12,10,44.400,-24.790,false,false,false,true,false,0.150,-1.042,-0.091,,3.042,-2.104,stop_hit_daily_approx,32.900,Q1,20.900,Q1,32.900,Q1,32.900,Q1,22.900,Q1,32.900,Q1,20.900,Q1
2026-05-15,HINDUNILVR,,AVOID / NO TRADE,AVOID,,45,0,10,51.800,-17.370,false,false,false,false,false,-0.792,-2.768,-3.019,,0.431,-4.260,not_triggered,45,Q1,45,Q2,45,Q2,45,Q1,35,Q1,45,Q1,45,Q3
2026-05-15,ICICIBANK,,AVOID / NO TRADE,AVOID,,21.400,0,10,40.100,-17.030,false,false,false,true,false,0.530,-0.579,1.591,,4.604,-1.703,target1_hit_daily_approx,21.400,Q1,21.400,Q1,21.400,Q1,21.400,Q1,11.400,Q1,21.400,Q1,21.400,Q1
2026-05-15,INFY,,AVOID / NO TRADE,AVOID,,12.100,0,10,33.800,-35.240,false,false,false,true,false,2.100,6.676,4.960,,7.855,-0.089,entry_reached_no_resolution,12.100,Q1,12.100,Q1,12.100,Q1,12.100,Q1,2.100,Q1,12.100,Q1,12.100,Q1
2026-05-15,RELIANCE,,AVOID / NO TRADE,AVOID,,37.900,12,10,38.800,-17.090,false,false,false,false,false,-0.037,1.743,1.354,,2.597,-1.781,not_triggered,37.900,Q1,25.900,Q1,37.900,Q1,37.900,Q1,27.900,Q1,37.900,Q1,25.900,Q1
2026-05-15,SBILIFE,,AVOID / NO TRADE,AVOID,,38.600,0,10,50.100,-12.550,false,false,false,false,false,-0.220,-0.016,0.333,,2.274,-2.102,entry_reached_no_resolution,38.600,Q1,38.600,Q1,38.600,Q1,38.600,Q1,28.600,Q1,38.600,Q1,38.600,Q2
2026-05-15,SHRIRAMFIN,,AVOID / NO TRADE,AVOID,,27.100,0,6,43.100,-15.350,false,false,false,false,false,-0.448,-1.541,0.331,,3.476,-2.975,entry_reached_no_resolution,27.100,Q1,27.100,Q1,27.100,Q1,27.100,Q1,21.100,Q1,27.100,Q1,27.100,Q1
